"pair_id","split_original","split_stratified","split_family_ood","source_family","source_kind","input_png","mask_png","density_npy","direction_xy_npy","direction_axis_npy","direction_confidence_npy","boundary_png","centerline_png","color_layer_png","path_order_npy","path_order_preview_png","stitch_type_heuristic_png","entry_exit_keypoints_json","entry_exit_preview_png","direction_axis_preview_png","source_dst","segments","mask_pixels","mask_ratio","mean_direction_confidence","low_direction_confidence_ratio","width_mm","height_mm","aspect_ratio","mm_per_px_est","qa_flags","canonical_split","leakage_if_using_old_pretrain","axis_valid_mask_png","cleaned_color_layer_png","cleaned_color_layer_preview_png","segment_id_map_npy","endpoint_heatmap_npy","entry_exit_per_segment_json","path_graph_json","geometry_graph_preview_png","axis_valid_pixels","axis_valid_coverage_on_mask","path_graph_nodes","path_graph_edges","color_island_removed_pixels","dataset2_qa_flags"
"dst3322_00084_ANIB1033","train","train","train","ANIB","dst_rendered","images\dst3322_00084_ANIB1033.png","labels\dst3322_00084_ANIB1033_mask.png","labels\dst3322_00084_ANIB1033_density.npy","labels\dst3322_00084_ANIB1033_direction_xy.npy","labels\dst3322_00084_ANIB1033_direction_axis.npy","labels\dst3322_00084_ANIB1033_direction_confidence.npy","labels\dst3322_00084_ANIB1033_boundary.png","labels\dst3322_00084_ANIB1033_centerline.png","labels\dst3322_00084_ANIB1033_color_layer.png","labels\dst3322_00084_ANIB1033_path_order.npy","previews\dst3322_00084_ANIB1033_path_order_preview.png","labels\dst3322_00084_ANIB1033_stitch_type_heuristic.png","labels\dst3322_00084_ANIB1033_entry_exit_keypoints.json","previews\dst3322_00084_ANIB1033_entry_exit_preview.png","previews\dst3322_00084_ANIB1033_direction_axis_preview.png","external/raw_embroidery/ANIB1033.DST","3880","13846","0.211273","0.184326","0.648202","64.4","40.4","1.594059","0.282456","weak_direction_label","test","True","labels\dst3322_00084_ANIB1033_axis_valid_mask.png","labels\dst3322_00084_ANIB1033_cleaned_color_layer.png","previews\dst3322_00084_ANIB1033_cleaned_color_layer_preview.png","labels\dst3322_00084_ANIB1033_segment_id_map.npy","labels\dst3322_00084_ANIB1033_endpoint_heatmap.npy","graphs\dst3322_00084_ANIB1033_entry_exit_per_segment.json","graphs\dst3322_00084_ANIB1033_path_graph.json","previews\dst3322_00084_ANIB1033_geometry_graph_preview.png","4871","0.351798","62","248","118","color_islands_cleaned|weak_direction_label"
"dst3322_00085_dh011","train","test","train","dh","dst_rendered","images\dst3322_00085_dh011.png","labels\dst3322_00085_dh011_mask.png","labels\dst3322_00085_dh011_density.npy","labels\dst3322_00085_dh011_direction_xy.npy","labels\dst3322_00085_dh011_direction_axis.npy","labels\dst3322_00085_dh011_direction_confidence.npy","labels\dst3322_00085_dh011_boundary.png","labels\dst3322_00085_dh011_centerline.png","labels\dst3322_00085_dh011_color_layer.png","labels\dst3322_00085_dh011_path_order.npy","previews\dst3322_00085_dh011_path_order_preview.png","labels\dst3322_00085_dh011_stitch_type_heuristic.png","labels\dst3322_00085_dh011_entry_exit_keypoints.json","previews\dst3322_00085_dh011_entry_exit_preview.png","previews\dst3322_00085_dh011_direction_axis_preview.png","external/raw_embroidery/dh011.dst","9549","11200","0.170898","0.115532","0.882232","194.8","235.1","1.206879","1.03114","weak_direction_label","test","True","labels\dst3322_00085_dh011_axis_valid_mask.png","labels\dst3322_00085_dh011_cleaned_color_layer.png","previews\dst3322_00085_dh011_cleaned_color_layer_preview.png","labels\dst3322_00085_dh011_segment_id_map.npy","labels\dst3322_00085_dh011_endpoint_heatmap.npy","graphs\dst3322_00085_dh011_entry_exit_per_segment.json","graphs\dst3322_00085_dh011_path_graph.json","previews\dst3322_00085_dh011_geometry_graph_preview.png","1319","0.117768","9","36","3","color_islands_cleaned|weak_direction_label"
"dst3322_00086_EMB882","train","train","ood_test","EMB","dst_rendered","images\dst3322_00086_EMB882.png","labels\dst3322_00086_EMB882_mask.png","labels\dst3322_00086_EMB882_density.npy","labels\dst3322_00086_EMB882_direction_xy.npy","labels\dst3322_00086_EMB882_direction_axis.npy","labels\dst3322_00086_EMB882_direction_confidence.npy","labels\dst3322_00086_EMB882_boundary.png","labels\dst3322_00086_EMB882_centerline.png","labels\dst3322_00086_EMB882_color_layer.png","labels\dst3322_00086_EMB882_path_order.npy","previews\dst3322_00086_EMB882_path_order_preview.png","labels\dst3322_00086_EMB882_stitch_type_heuristic.png","labels\dst3322_00086_EMB882_entry_exit_keypoints.json","previews\dst3322_00086_EMB882_entry_exit_preview.png","previews\dst3322_00086_EMB882_direction_axis_preview.png","external/raw_embroidery/EMB882.DST","8689","24323","0.37114","0.17655","0.658471","75.7","73.6","1.028533","0.332018","weak_direction_label","train","False","labels\dst3322_00086_EMB882_axis_valid_mask.png","labels\dst3322_00086_EMB882_cleaned_color_layer.png","previews\dst3322_00086_EMB882_cleaned_color_layer_preview.png","labels\dst3322_00086_EMB882_segment_id_map.npy","labels\dst3322_00086_EMB882_endpoint_heatmap.npy","graphs\dst3322_00086_EMB882_entry_exit_per_segment.json","graphs\dst3322_00086_EMB882_path_graph.json","previews\dst3322_00086_EMB882_geometry_graph_preview.png","8307","0.341529","60","240","210","color_islands_cleaned|weak_direction_label"
"dst3322_00087_49","train","train","train","49","dst_rendered","images\dst3322_00087_49.png","labels\dst3322_00087_49_mask.png","labels\dst3322_00087_49_density.npy","labels\dst3322_00087_49_direction_xy.npy","labels\dst3322_00087_49_direction_axis.npy","labels\dst3322_00087_49_direction_confidence.npy","labels\dst3322_00087_49_boundary.png","labels\dst3322_00087_49_centerline.png","labels\dst3322_00087_49_color_layer.png","labels\dst3322_00087_49_path_order.npy","previews\dst3322_00087_49_path_order_preview.png","labels\dst3322_00087_49_stitch_type_heuristic.png","labels\dst3322_00087_49_entry_exit_keypoints.json","previews\dst3322_00087_49_entry_exit_preview.png","previews\dst3322_00087_49_direction_axis_preview.png","external/raw_embroidery/49.DST","3292","10664","0.16272","0.178392","0.722806","89.4","96.6","1.080537","0.423684","weak_direction_label","val","True","labels\dst3322_00087_49_axis_valid_mask.png","labels\dst3322_00087_49_cleaned_color_layer.png","previews\dst3322_00087_49_cleaned_color_layer_preview.png","labels\dst3322_00087_49_segment_id_map.npy","labels\dst3322_00087_49_endpoint_heatmap.npy","graphs\dst3322_00087_49_entry_exit_per_segment.json","graphs\dst3322_00087_49_path_graph.json","previews\dst3322_00087_49_geometry_graph_preview.png","2956","0.277194","17","68","11","color_islands_cleaned|weak_direction_label"
"dst3322_00088_193","train","train","train","193","dst_rendered","images\dst3322_00088_193.png","labels\dst3322_00088_193_mask.png","labels\dst3322_00088_193_density.npy","labels\dst3322_00088_193_direction_xy.npy","labels\dst3322_00088_193_direction_axis.npy","labels\dst3322_00088_193_direction_confidence.npy","labels\dst3322_00088_193_boundary.png","labels\dst3322_00088_193_centerline.png","labels\dst3322_00088_193_color_layer.png","labels\dst3322_00088_193_path_order.npy","previews\dst3322_00088_193_path_order_preview.png","labels\dst3322_00088_193_stitch_type_heuristic.png","labels\dst3322_00088_193_entry_exit_keypoints.json","previews\dst3322_00088_193_entry_exit_preview.png","previews\dst3322_00088_193_direction_axis_preview.png","external/raw_embroidery/193.DST","10905","9030","0.137787","0.224578","0.642193","612.3","208.2","2.940922","2.685526","weak_direction_label","train","False","labels\dst3322_00088_193_axis_valid_mask.png","labels\dst3322_00088_193_cleaned_color_layer.png","previews\dst3322_00088_193_cleaned_color_layer_preview.png","labels\dst3322_00088_193_segment_id_map.npy","labels\dst3322_00088_193_endpoint_heatmap.npy","graphs\dst3322_00088_193_entry_exit_per_segment.json","graphs\dst3322_00088_193_path_graph.json","previews\dst3322_00088_193_geometry_graph_preview.png","3231","0.357807","23","92","11","color_islands_cleaned|weak_direction_label"
"dst3322_00089_ENB1D9","train","test","train","ENB","dst_rendered","images\dst3322_00089_ENB1D9.png","labels\dst3322_00089_ENB1D9_mask.png","labels\dst3322_00089_ENB1D9_density.npy","labels\dst3322_00089_ENB1D9_direction_xy.npy","labels\dst3322_00089_ENB1D9_direction_axis.npy","labels\dst3322_00089_ENB1D9_direction_confidence.npy","labels\dst3322_00089_ENB1D9_boundary.png","labels\dst3322_00089_ENB1D9_centerline.png","labels\dst3322_00089_ENB1D9_color_layer.png","labels\dst3322_00089_ENB1D9_path_order.npy","previews\dst3322_00089_ENB1D9_path_order_preview.png","labels\dst3322_00089_ENB1D9_stitch_type_heuristic.png","labels\dst3322_00089_ENB1D9_entry_exit_keypoints.json","previews\dst3322_00089_ENB1D9_entry_exit_preview.png","previews\dst3322_00089_ENB1D9_direction_axis_preview.png","external/raw_embroidery/ENB1D9.dst","2298","20885","0.31868","0.244982","0.462485","57.0","52.7","1.081594","0.25","","val","True","labels\dst3322_00089_ENB1D9_axis_valid_mask.png","labels\dst3322_00089_ENB1D9_cleaned_color_layer.png","previews\dst3322_00089_ENB1D9_cleaned_color_layer_preview.png","labels\dst3322_00089_ENB1D9_segment_id_map.npy","labels\dst3322_00089_ENB1D9_endpoint_heatmap.npy","graphs\dst3322_00089_ENB1D9_entry_exit_per_segment.json","graphs\dst3322_00089_ENB1D9_path_graph.json","previews\dst3322_00089_ENB1D9_geometry_graph_preview.png","11226","0.537515","7","28","1","color_islands_cleaned"
"dst3322_00090_ANIB2051","train","test","train","ANIB","dst_rendered","images\dst3322_00090_ANIB2051.png","labels\dst3322_00090_ANIB2051_mask.png","labels\dst3322_00090_ANIB2051_density.npy","labels\dst3322_00090_ANIB2051_direction_xy.npy","labels\dst3322_00090_ANIB2051_direction_axis.npy","labels\dst3322_00090_ANIB2051_direction_confidence.npy","labels\dst3322_00090_ANIB2051_boundary.png","labels\dst3322_00090_ANIB2051_centerline.png","labels\dst3322_00090_ANIB2051_color_layer.png","labels\dst3322_00090_ANIB2051_path_order.npy","previews\dst3322_00090_ANIB2051_path_order_preview.png","labels\dst3322_00090_ANIB2051_stitch_type_heuristic.png","labels\dst3322_00090_ANIB2051_entry_exit_keypoints.json","previews\dst3322_00090_ANIB2051_entry_exit_preview.png","previews\dst3322_00090_ANIB2051_direction_axis_preview.png","external/raw_embroidery/ANIB2051.DST","4046","18087","0.275986","0.200533","0.597999","37.9","49.4","1.30343","0.216667","weak_direction_label","test","True","labels\dst3322_00090_ANIB2051_axis_valid_mask.png","labels\dst3322_00090_ANIB2051_cleaned_color_layer.png","previews\dst3322_00090_ANIB2051_cleaned_color_layer_preview.png","labels\dst3322_00090_ANIB2051_segment_id_map.npy","labels\dst3322_00090_ANIB2051_endpoint_heatmap.npy","graphs\dst3322_00090_ANIB2051_entry_exit_per_segment.json","graphs\dst3322_00090_ANIB2051_path_graph.json","previews\dst3322_00090_ANIB2051_geometry_graph_preview.png","7271","0.402001","74","296","201","color_islands_cleaned|weak_direction_label"
"dst3322_00091_CHIB2004","train","train","train","CHIB","dst_rendered","images\dst3322_00091_CHIB2004.png","labels\dst3322_00091_CHIB2004_mask.png","labels\dst3322_00091_CHIB2004_density.npy","labels\dst3322_00091_CHIB2004_direction_xy.npy","labels\dst3322_00091_CHIB2004_direction_axis.npy","labels\dst3322_00091_CHIB2004_direction_confidence.npy","labels\dst3322_00091_CHIB2004_boundary.png","labels\dst3322_00091_CHIB2004_centerline.png","labels\dst3322_00091_CHIB2004_color_layer.png","labels\dst3322_00091_CHIB2004_path_order.npy","previews\dst3322_00091_CHIB2004_path_order_preview.png","labels\dst3322_00091_CHIB2004_stitch_type_heuristic.png","labels\dst3322_00091_CHIB2004_entry_exit_keypoints.json","previews\dst3322_00091_CHIB2004_entry_exit_preview.png","previews\dst3322_00091_CHIB2004_direction_axis_preview.png","external/raw_embroidery/CHIB2004.DST","1717","26698","0.407379","0.316613","0.343097","29.4","32.8","1.115646","0.14386","","train","False","labels\dst3322_00091_CHIB2004_axis_valid_mask.png","labels\dst3322_00091_CHIB2004_cleaned_color_layer.png","previews\dst3322_00091_CHIB2004_cleaned_color_layer_preview.png","labels\dst3322_00091_CHIB2004_segment_id_map.npy","labels\dst3322_00091_CHIB2004_endpoint_heatmap.npy","graphs\dst3322_00091_CHIB2004_entry_exit_per_segment.json","graphs\dst3322_00091_CHIB2004_path_graph.json","previews\dst3322_00091_CHIB2004_geometry_graph_preview.png","17538","0.656903","10","40","12","color_islands_cleaned"
"dst3322_00092_d2769","train","train","ood_test","d","dst_rendered","images\dst3322_00092_d2769.png","labels\dst3322_00092_d2769_mask.png","labels\dst3322_00092_d2769_density.npy","labels\dst3322_00092_d2769_direction_xy.npy","labels\dst3322_00092_d2769_direction_axis.npy","labels\dst3322_00092_d2769_direction_confidence.npy","labels\dst3322_00092_d2769_boundary.png","labels\dst3322_00092_d2769_centerline.png","labels\dst3322_00092_d2769_color_layer.png","labels\dst3322_00092_d2769_path_order.npy","previews\dst3322_00092_d2769_path_order_preview.png","labels\dst3322_00092_d2769_stitch_type_heuristic.png","labels\dst3322_00092_d2769_entry_exit_keypoints.json","previews\dst3322_00092_d2769_entry_exit_preview.png","previews\dst3322_00092_d2769_direction_axis_preview.png","external/raw_embroidery/d2769.dst","5473","18688","0.285156","0.143011","0.816085","106.3","105.6","1.006629","0.466228","weak_direction_label","train","False","labels\dst3322_00092_d2769_axis_valid_mask.png","labels\dst3322_00092_d2769_cleaned_color_layer.png","previews\dst3322_00092_d2769_cleaned_color_layer_preview.png","labels\dst3322_00092_d2769_segment_id_map.npy","labels\dst3322_00092_d2769_endpoint_heatmap.npy","graphs\dst3322_00092_d2769_entry_exit_per_segment.json","graphs\dst3322_00092_d2769_path_graph.json","previews\dst3322_00092_d2769_geometry_graph_preview.png","3437","0.183915","16","64","10","color_islands_cleaned|weak_direction_label"
"dst3322_00093_d2454","train","train","train","样d2","dst_rendered","images\dst3322_00093_d2454.png","labels\dst3322_00093_d2454_mask.png","labels\dst3322_00093_d2454_density.npy","labels\dst3322_00093_d2454_direction_xy.npy","labels\dst3322_00093_d2454_direction_axis.npy","labels\dst3322_00093_d2454_direction_confidence.npy","labels\dst3322_00093_d2454_boundary.png","labels\dst3322_00093_d2454_centerline.png","labels\dst3322_00093_d2454_color_layer.png","labels\dst3322_00093_d2454_path_order.npy","previews\dst3322_00093_d2454_path_order_preview.png","labels\dst3322_00093_d2454_stitch_type_heuristic.png","labels\dst3322_00093_d2454_entry_exit_keypoints.json","previews\dst3322_00093_d2454_entry_exit_preview.png","previews\dst3322_00093_d2454_direction_axis_preview.png","external/raw_embroidery/样d2454.dst","22719","17465","0.266495","0.082599","0.959805","179.8","263.8","1.467186","1.157018","weak_direction_label","train","False","labels\dst3322_00093_d2454_axis_valid_mask.png","labels\dst3322_00093_d2454_cleaned_color_layer.png","previews\dst3322_00093_d2454_cleaned_color_layer_preview.png","labels\dst3322_00093_d2454_segment_id_map.npy","labels\dst3322_00093_d2454_endpoint_heatmap.npy","graphs\dst3322_00093_d2454_entry_exit_per_segment.json","graphs\dst3322_00093_d2454_path_graph.json","previews\dst3322_00093_d2454_geometry_graph_preview.png","702","0.040195","94","376","179","color_islands_cleaned|low_axis_valid_coverage|weak_direction_label"
"dst3322_00094_CHIB1040","train","train","train","CHIB","dst_rendered","images\dst3322_00094_CHIB1040.png","labels\dst3322_00094_CHIB1040_mask.png","labels\dst3322_00094_CHIB1040_density.npy","labels\dst3322_00094_CHIB1040_direction_xy.npy","labels\dst3322_00094_CHIB1040_direction_axis.npy","labels\dst3322_00094_CHIB1040_direction_confidence.npy","labels\dst3322_00094_CHIB1040_boundary.png","labels\dst3322_00094_CHIB1040_centerline.png","labels\dst3322_00094_CHIB1040_color_layer.png","labels\dst3322_00094_CHIB1040_path_order.npy","previews\dst3322_00094_CHIB1040_path_order_preview.png","labels\dst3322_00094_CHIB1040_stitch_type_heuristic.png","labels\dst3322_00094_CHIB1040_entry_exit_keypoints.json","previews\dst3322_00094_CHIB1040_entry_exit_preview.png","previews\dst3322_00094_CHIB1040_direction_axis_preview.png","external/raw_embroidery/CHIB1040.DST","1271","8624","0.131592","0.313439","0.483998","41.0","47.3","1.153659","0.207456","","train","False","labels\dst3322_00094_CHIB1040_axis_valid_mask.png","labels\dst3322_00094_CHIB1040_cleaned_color_layer.png","previews\dst3322_00094_CHIB1040_cleaned_color_layer_preview.png","labels\dst3322_00094_CHIB1040_segment_id_map.npy","labels\dst3322_00094_CHIB1040_endpoint_heatmap.npy","graphs\dst3322_00094_CHIB1040_entry_exit_per_segment.json","graphs\dst3322_00094_CHIB1040_path_graph.json","previews\dst3322_00094_CHIB1040_geometry_graph_preview.png","4450","0.516002","6","24","3","color_islands_cleaned"
"dst3322_00095_CHIC1032","train","train","ood_test","CHIC","dst_rendered","images\dst3322_00095_CHIC1032.png","labels\dst3322_00095_CHIC1032_mask.png","labels\dst3322_00095_CHIC1032_density.npy","labels\dst3322_00095_CHIC1032_direction_xy.npy","labels\dst3322_00095_CHIC1032_direction_axis.npy","labels\dst3322_00095_CHIC1032_direction_confidence.npy","labels\dst3322_00095_CHIC1032_boundary.png","labels\dst3322_00095_CHIC1032_centerline.png","labels\dst3322_00095_CHIC1032_color_layer.png","labels\dst3322_00095_CHIC1032_path_order.npy","previews\dst3322_00095_CHIC1032_path_order_preview.png","labels\dst3322_00095_CHIC1032_stitch_type_heuristic.png","labels\dst3322_00095_CHIC1032_entry_exit_keypoints.json","previews\dst3322_00095_CHIC1032_entry_exit_preview.png","previews\dst3322_00095_CHIC1032_direction_axis_preview.png","external/raw_embroidery/CHIC1032.DST","9027","21159","0.322861","0.134029","0.771539","80.6","112.5","1.395782","0.493421","weak_direction_label","train","False","labels\dst3322_00095_CHIC1032_axis_valid_mask.png","labels\dst3322_00095_CHIC1032_cleaned_color_layer.png","previews\dst3322_00095_CHIC1032_cleaned_color_layer_preview.png","labels\dst3322_00095_CHIC1032_segment_id_map.npy","labels\dst3322_00095_CHIC1032_endpoint_heatmap.npy","graphs\dst3322_00095_CHIC1032_entry_exit_per_segment.json","graphs\dst3322_00095_CHIC1032_path_graph.json","previews\dst3322_00095_CHIC1032_geometry_graph_preview.png","4834","0.228461","15","60","66","color_islands_cleaned|weak_direction_label"
"dst3322_00096_21","train","train","train","21","dst_rendered","images\dst3322_00096_21.png","labels\dst3322_00096_21_mask.png","labels\dst3322_00096_21_density.npy","labels\dst3322_00096_21_direction_xy.npy","labels\dst3322_00096_21_direction_axis.npy","labels\dst3322_00096_21_direction_confidence.npy","labels\dst3322_00096_21_boundary.png","labels\dst3322_00096_21_centerline.png","labels\dst3322_00096_21_color_layer.png","labels\dst3322_00096_21_path_order.npy","previews\dst3322_00096_21_path_order_preview.png","labels\dst3322_00096_21_stitch_type_heuristic.png","labels\dst3322_00096_21_entry_exit_keypoints.json","previews\dst3322_00096_21_entry_exit_preview.png","previews\dst3322_00096_21_direction_axis_preview.png","external/raw_embroidery/21.dst","17282","21980","0.335388","0.116248","0.843858","99.1","91.4","1.084245","0.434649","weak_direction_label","train","False","labels\dst3322_00096_21_axis_valid_mask.png","labels\dst3322_00096_21_cleaned_color_layer.png","previews\dst3322_00096_21_cleaned_color_layer_preview.png","labels\dst3322_00096_21_segment_id_map.npy","labels\dst3322_00096_21_endpoint_heatmap.npy","graphs\dst3322_00096_21_entry_exit_per_segment.json","graphs\dst3322_00096_21_path_graph.json","previews\dst3322_00096_21_geometry_graph_preview.png","3432","0.156142","106","424","594","color_islands_cleaned|weak_direction_label"
"dst3322_00097_ANIB1002","train","train","train","ANIB","dst_rendered","images\dst3322_00097_ANIB1002.png","labels\dst3322_00097_ANIB1002_mask.png","labels\dst3322_00097_ANIB1002_density.npy","labels\dst3322_00097_ANIB1002_direction_xy.npy","labels\dst3322_00097_ANIB1002_direction_axis.npy","labels\dst3322_00097_ANIB1002_direction_confidence.npy","labels\dst3322_00097_ANIB1002_boundary.png","labels\dst3322_00097_ANIB1002_centerline.png","labels\dst3322_00097_ANIB1002_color_layer.png","labels\dst3322_00097_ANIB1002_path_order.npy","previews\dst3322_00097_ANIB1002_path_order_preview.png","labels\dst3322_00097_ANIB1002_stitch_type_heuristic.png","labels\dst3322_00097_ANIB1002_entry_exit_keypoints.json","previews\dst3322_00097_ANIB1002_entry_exit_preview.png","previews\dst3322_00097_ANIB1002_direction_axis_preview.png","external/raw_embroidery/ANIB1002.DST","4728","23002","0.350983","0.183295","0.61512","41.6","49.7","1.194712","0.217982","weak_direction_label","val","True","labels\dst3322_00097_ANIB1002_axis_valid_mask.png","labels\dst3322_00097_ANIB1002_cleaned_color_layer.png","","labels\dst3322_00097_ANIB1002_segment_id_map.npy","labels\dst3322_00097_ANIB1002_endpoint_heatmap.npy","graphs\dst3322_00097_ANIB1002_entry_exit_per_segment.json","graphs\dst3322_00097_ANIB1002_path_graph.json","","8853","0.38488","34","136","114","color_islands_cleaned|weak_direction_label"
"dst3322_00098_PLFL4030","train","train","train","PLFL","dst_rendered","images\dst3322_00098_PLFL4030.png","labels\dst3322_00098_PLFL4030_mask.png","labels\dst3322_00098_PLFL4030_density.npy","labels\dst3322_00098_PLFL4030_direction_xy.npy","labels\dst3322_00098_PLFL4030_direction_axis.npy","labels\dst3322_00098_PLFL4030_direction_confidence.npy","labels\dst3322_00098_PLFL4030_boundary.png","labels\dst3322_00098_PLFL4030_centerline.png","labels\dst3322_00098_PLFL4030_color_layer.png","labels\dst3322_00098_PLFL4030_path_order.npy","previews\dst3322_00098_PLFL4030_path_order_preview.png","labels\dst3322_00098_PLFL4030_stitch_type_heuristic.png","labels\dst3322_00098_PLFL4030_entry_exit_keypoints.json","previews\dst3322_00098_PLFL4030_entry_exit_preview.png","previews\dst3322_00098_PLFL4030_direction_axis_preview.png","external/raw_embroidery/PLFL4030.dst","3050","22167","0.338242","0.206504","0.576758","66.0","66.8","1.012121","0.292982","weak_direction_label","test","True","labels\dst3322_00098_PLFL4030_axis_valid_mask.png","labels\dst3322_00098_PLFL4030_cleaned_color_layer.png","","labels\dst3322_00098_PLFL4030_segment_id_map.npy","labels\dst3322_00098_PLFL4030_endpoint_heatmap.npy","graphs\dst3322_00098_PLFL4030_entry_exit_per_segment.json","graphs\dst3322_00098_PLFL4030_path_graph.json","","9382","0.423242","4","12","3","color_islands_cleaned|weak_direction_label"
"dst3322_00099_172","train","test","ood_val","172","dst_rendered","images\dst3322_00099_172.png","labels\dst3322_00099_172_mask.png","labels\dst3322_00099_172_density.npy","labels\dst3322_00099_172_direction_xy.npy","labels\dst3322_00099_172_direction_axis.npy","labels\dst3322_00099_172_direction_confidence.npy","labels\dst3322_00099_172_boundary.png","labels\dst3322_00099_172_centerline.png","labels\dst3322_00099_172_color_layer.png","labels\dst3322_00099_172_path_order.npy","previews\dst3322_00099_172_path_order_preview.png","labels\dst3322_00099_172_stitch_type_heuristic.png","labels\dst3322_00099_172_entry_exit_keypoints.json","previews\dst3322_00099_172_entry_exit_preview.png","previews\dst3322_00099_172_direction_axis_preview.png","external/raw_embroidery/172.DST","8155","29346","0.447784","0.19816","0.586997","68.3","55.4","1.232852","0.299561","weak_direction_label","train","False","labels\dst3322_00099_172_axis_valid_mask.png","labels\dst3322_00099_172_cleaned_color_layer.png","","labels\dst3322_00099_172_segment_id_map.npy","labels\dst3322_00099_172_endpoint_heatmap.npy","graphs\dst3322_00099_172_entry_exit_per_segment.json","graphs\dst3322_00099_172_path_graph.json","","12120","0.413003","37","148","186","color_islands_cleaned|weak_direction_label"
"dst3322_00100_dh015","train","test","train","dh","dst_rendered","images\dst3322_00100_dh015.png","labels\dst3322_00100_dh015_mask.png","labels\dst3322_00100_dh015_density.npy","labels\dst3322_00100_dh015_direction_xy.npy","labels\dst3322_00100_dh015_direction_axis.npy","labels\dst3322_00100_dh015_direction_confidence.npy","labels\dst3322_00100_dh015_boundary.png","labels\dst3322_00100_dh015_centerline.png","labels\dst3322_00100_dh015_color_layer.png","labels\dst3322_00100_dh015_path_order.npy","previews\dst3322_00100_dh015_path_order_preview.png","labels\dst3322_00100_dh015_stitch_type_heuristic.png","labels\dst3322_00100_dh015_entry_exit_keypoints.json","previews\dst3322_00100_dh015_entry_exit_preview.png","previews\dst3322_00100_dh015_direction_axis_preview.png","external/raw_embroidery/dh015.dst","14856","13974","0.213226","0.169305","0.745241","221.8","249.6","1.125338","1.094737","weak_direction_label","train","False","labels\dst3322_00100_dh015_axis_valid_mask.png","labels\dst3322_00100_dh015_cleaned_color_layer.png","","labels\dst3322_00100_dh015_segment_id_map.npy","labels\dst3322_00100_dh015_endpoint_heatmap.npy","graphs\dst3322_00100_dh015_entry_exit_per_segment.json","graphs\dst3322_00100_dh015_path_graph.json","","3560","0.254759","20","80","4","color_islands_cleaned|weak_direction_label"
